membership_id,state_id,source_key,source_file,source_row_index,row_status,temperature_C,mea_mass_fraction,co2_loading_mol_per_mol_mea,species,measurement_role,reported_basis,conversion_eligible,lifecycle_status,target_membership,target_eligible,eligibility_reason
Jakobsen2005_state_004|MEA + MEAH+,Jakobsen2005_state_004,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,4,reported,20,0.15,1.08,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_005|CO2,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,CO2,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_005|MEA,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,MEA,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_005|MEAH+,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,MEAH+,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_005|MEACOO-,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_005|HCO3-,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_005|CO3^2-,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,CO3^2-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_005|H3O+,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_005|OH-,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_005|MEA + MEAH+,Jakobsen2005_state_005,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,5,reported,40,0.15,0.26,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_006|CO2,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,CO2,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_006|MEA,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,MEA,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_006|MEAH+,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,MEAH+,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_006|MEACOO-,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_006|HCO3-,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_006|CO3^2-,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,CO3^2-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_006|H3O+,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_006|OH-,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_006|MEA + MEAH+,Jakobsen2005_state_006,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,6,reported,40,0.15,0.52,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_007|CO2,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,CO2,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_007|MEA,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,MEA,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_007|MEAH+,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,MEAH+,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_007|MEACOO-,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_007|HCO3-,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_007|CO3^2-,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,CO3^2-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_007|H3O+,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_007|OH-,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_007|MEA + MEAH+,Jakobsen2005_state_007,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,7,reported,40,0.15,0.79,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_008|CO2,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,CO2,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_008|MEA,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,MEA,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_008|MEAH+,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,MEAH+,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_008|MEACOO-,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,MEACOO-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_008|HCO3-,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,HCO3-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_008|CO3^2-,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,CO3^2-,direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_008|H3O+,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,H3O+,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_008|OH-,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,OH-,balance_inferred,,true,validation_reserved,transferability_candidate,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_008|MEA + MEAH+,Jakobsen2005_state_008,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,8,reported,40,0.15,1.08,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,validation_reserved,transferability_candidate,no,Non-30-wt% state is reserved for composition-transfer review.
Jakobsen2005_state_009|CO2,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_009|MEA,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_009|MEAH+,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_009|MEACOO-,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_009|HCO3-,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,HCO3-,direct_zero,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_009|CO3^2-,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,CO3^2-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_009|H3O+,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_009|OH-,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_009|MEA + MEAH+,Jakobsen2005_state_009,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,9,reported,20,0.3,0.11,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_010|CO2,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_010|MEA,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_010|MEAH+,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_010|MEACOO-,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_010|HCO3-,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_010|CO3^2-,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,CO3^2-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_010|H3O+,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_010|OH-,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Jakobsen2005_state_010|MEA + MEAH+,Jakobsen2005_state_010,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,10,reported,20,0.3,0.21,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Jakobsen2005_state_011|CO2,Jakobsen2005_state_011,Jakobsen2005,data/reference/MEA/observations/liquid_speciation/Jakobsen_2005_ChEq.csv,11,reported,20,0.3,0.29,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
